FIPS,County,Population,Area (km^2),Latitude,Longitude
48119,Delta,5231,719.84,33.385933,-95.67335
48121,Denton,662614,2468.2,33.205005,-97.119046
48123,DeWitt,20097,2358.155,29.082342,-97.361656
48125,Dickens,2444,2344.513,33.614666,-100.786095
48127,Dimmit,9996,3456.371,28.423587,-99.765871
48129,Donley,3677,2416.577,34.955036,-100.815846
48131,Duval,11782,4650.573,27.681123,-98.497393
48133,Eastland,18583,2413.647,32.324645,-98.83656
48135,Ector,137130,2335.597,31.865301,-102.542507
48137,Edwards,2002,5490.426,29.985877,-100.307373
48139,Ellis,149610,2465.015,32.347279,-96.798336
48141,El Paso,800647,2628.734,31.766403,-106.241391
48143,Erath,37890,2822.587,32.238136,-98.222377
48145,Falls,17866,2004.239,31.25193,-96.934128
48147,Fannin,33915,2328.098,33.591161,-96.104988
48149,Fayette,24554,2485.892,29.877886,-96.921231
48151,Fisher,3974,2335.53,32.740473,-100.40312
48153,Floyd,6446,2570.621,34.073731,-101.303274
48155,Foard,1336,1832.893,33.980404,-99.777427
48157,Fort Bend,585375,2293.022,29.526602,-95.771015
48159,Franklin,10605,763.445,33.175846,-95.219066
48161,Freestone,19816,2310.249,31.701654,-96.144237
48163,Frio,17217,2937.944,28.869334,-99.108788
48165,Gaines,17526,3892.396,32.743942,-102.631562
48167,Galveston,291309,2263.154,29.228706,-94.894865
48169,Garza,6461,2321.146,33.183792,-101.301134
48171,Gillespie,24837,2749.739,30.32639,-98.942106
48173,Glasscock,1226,2333.798,31.868591,-101.528971
48175,Goliad,7210,2225.756,28.6607,-97.430415
48177,Gonzales,19807,2770.909,29.468704,-97.477738
48179,Gray,22535,2406.962,35.402542,-100.812374
48181,Grayson,120877,2536.056,33.624508,-96.675699
48183,Gregg,121730,714.224,32.486397,-94.816276
48185,Grimes,26604,2076.143,30.543231,-95.988082
48187,Guadalupe,131533,1851.362,29.583208,-97.949027
48189,Hale,36273,2602.362,34.068436,-101.822888
48191,Hall,3353,2341.6,34.453189,-100.576343
48193,Hamilton,8517,2166.246,31.706982,-98.111794
48195,Hansford,5613,2383.845,36.272847,-101.35693
48197,Hardeman,4139,1804.886,34.289904,-99.745697
48199,Hardin,54635,2324.65,30.329612,-94.393149
48201,Harris,4092459,4603.659,29.857273,-95.393037
48203,Harrison,65631,2371.791,32.547993,-94.374425
48205,Hartley,6062,3789.672,35.840244,-102.610047
48207,Haskell,5899,2357.57,33.175965,-99.730773
48209,Hays,157107,1760.993,30.061225,-98.029267
48211,Hemphill,3807,2362.476,35.816237,-100.284807
48213,Henderson,78532,2456.167,32.211633,-95.853418
48215,Hidalgo,774769,4099.713,26.396384,-98.18099
48217,Hill,35089,2553.003,31.98224,-97.129886
48219,Hockley,22935,2353.17,33.605932,-102.343398
48221,Hood,51182,1131.381,32.430149,-97.831677
48223,Hopkins,35161,2053.269,33.148959,-95.565194
48225,Houston,23732,3202.714,31.323036,-95.4216
48227,Howard,35012,2341.88,32.303583,-101.43853
48229,Hudspeth,3476,11840.983,31.450868,-105.377549
48231,Hunt,86129,2284.429,33.123438,-96.083807
48233,Hutchinson,22150,2317.916,35.837047,-101.362746
48235,Irion,1599,2723.711,31.303424,-100.981304
48237,Jack,9044,2383.116,33.232277,-98.171902
48239,Jackson,14075,2219.287,28.959802,-96.58908
48241,Jasper,35710,2511.505,30.752932,-94.022294
48243,Jeff Davis,2342,5865.377,30.617087,-104.18786
48245,Jefferson,252273,2881.748,29.854,-94.149331
48247,Jim Hogg,5300,2942.677,27.041212,-98.700127
48249,Jim Wells,40838,2248.991,27.733516,-98.090814
48251,Johnson,150934,1902.252,32.379511,-97.364823
48253,Jones,20202,2427.174,32.743709,-99.87443
48255,Karnes,14824,1951.68,28.907618,-97.860767
48257,Kaufman,103350,2091.831,32.598944,-96.288378
48259,Kendall,33410,1717.242,29.944524,-98.711094
48261,Kenedy,416,5039.591,26.890232,-97.591233
48263,Kent,808,2338.547,33.18478,-100.76972
48265,Kerr,49625,2867.831,30.053928,-99.351968
48267,Kimble,4607,3240.535,30.479472,-99.746396
48269,King,286,2365.545,33.614159,-100.250548
48271,Kinney,3598,3535.651,29.347087,-100.4177
48273,Kleberg,32061,2823.619,27.438735,-97.66062
48275,Knox,3719,2215.675,33.616657,-99.747112
48277,Lamar,49793,2416.725,33.667263,-95.570348
48279,Lamb,13977,2635.871,34.068862,-102.348018
48281,Lampasas,19677,1849.08,31.196731,-98.240889
48283,La Salle,6886,3870.05,28.351098,-99.096774
48285,Lavaca,19263,2513.418,29.382578,-96.923633
48287,Lee,16612,1642.311,30.321105,-96.976365
48289,Leon,16801,2798.79,31.300493,-95.995622
48291,Liberty,75643,3046.697,30.162189,-94.822682
48293,Limestone,23384,2416.883,31.547543,-96.593623
48295,Lipscomb,3302,2414.632,36.2802,-100.272683
48297,Live Oak,11531,2794.285,28.351535,-98.126961
48299,Llano,19301,2501.557,30.707585,-98.68469
48301,Loving,82,1752.66,31.844936,-103.561229
48303,Lubbock,278831,2332.803,33.611469,-101.819944
48305,Lynn,5915,2314.095,33.178412,-101.818493
48307,McCulloch,8283,2780.172,31.205477,-99.359856
48309,McLennan,234906,2745.986,31.549493,-97.201472
48311,McMullen,707,2996.06,28.384922,-98.578853
48313,Madison,13664,1223.597,30.966878,-95.930372
48315,Marion,10546,1088.63,32.797757,-94.357673
48317,Martin,4799,2371.626,32.30983,-101.961836
48319,Mason,4012,2414.423,30.703232,-99.237608
48321,Matagorda,36702,4176.38,28.783341,-95.997755
48323,Maverick,54258,3345.69,28.745217,-100.311368
48325,Medina,46006,3456.426,29.353661,-99.111085
48327,Menard,2242,2336.86,30.883707,-99.854936
48329,Midland,136872,2336.299,31.870896,-102.024326
48331,Milam,24757,2646.376,30.791242,-96.984395
48333,Mills,4936,1941.89,31.494889,-98.594623
48335,Mitchell,9403,2372.202,32.303781,-100.92458
48337,Montague,19719,2430.122,33.676289,-97.724747
48339,Montgomery,455746,2789.103,30.302364,-95.503523
48341,Moore,21904,2355.907,35.835676,-101.890502
48343,Morris,12934,670.031,33.116466,-94.731265
48345,Motley,1210,2563.598,34.058383,-100.793696
48347,Nacogdoches,64524,2541.266,31.62056,-94.62025
48349,Navarro,47735,2812.562,32.04845,-96.476908
48351,Newton,14445,2433.885,30.786718,-93.73925
48353,Nolan,15216,2367.114,32.312338,-100.418108
48355,Nueces,340223,3018.885,27.739406,-97.521643
48357,Ochiltree,10223,2377.974,36.278744,-100.815864
48359,Oldham,2052,3888.701,35.401921,-102.59762
48361,Orange,81837,982.977,30.120918,-93.893358
48363,Palo Pinto,28111,2552.455,32.75221,-98.317974
48365,Panola,23796,2127.166,32.163978,-94.305156
48367,Parker,116927,2357.134,32.777096,-97.805905
48369,Parmer,10269,2292.549,34.532163,-102.784853
48371,Pecos,15507,12340.839,30.770894,-102.71986
48373,Polk,45413,2874.006,30.784553,-94.837338
48375,Potter,121073,2387.942,35.398675,-101.893804
48377,Presidio,7818,9986.79,30.005891,-104.261619
48379,Rains,10914,670.36,32.87058,-95.79544
48381,Randall,120725,2389.079,34.962529,-101.895547
48383,Reagan,3367,3045.809,31.372895,-101.513901
48385,Real,3309,1813.252,29.82303,-99.805303
48387,Red River,12860,2736.932,33.619626,-95.048429
48389,Reeves,13783,6842.985,31.308366,-103.712706
48391,Refugio,7383,2119.24,28.312496,-97.160479
48393,Roberts,929,2393.645,35.836216,-100.807555
48395,Robertson,16622,2241.255,31.025481,-96.514941
48397,Rockwall,78337,385.175,32.889216,-96.407501
48399,Runnels,10501,2737.864,31.833311,-99.967856
48401,Rusk,53330,2430.462,32.109423,-94.756382
48403,Sabine,10834,1493.516,31.3433,-93.851913
48405,San Augustine,8865,1534.043,31.382449,-94.16318
48407,San Jacinto,26384,1626.281,30.574218,-95.162852
48409,San Patricio,64804,1833.568,28.011782,-97.517165
48411,San Saba,6131,2948.477,31.155138,-98.819292
48413,Schleicher,3461,3394.604,30.896233,-100.527216
48415,Scurry,16921,2350.528,32.744462,-100.913399
48417,Shackelford,3378,2371.258,32.743788,-99.347045
48419,Shelby,25448,2161.648,31.790137,-94.142565
48421,Sherman,3034,2391.079,36.277628,-101.894716
48423,Smith,209714,2459.768,32.377093,-95.26963
48425,Somervell,8490,497.16,32.217942,-97.769211
48427,Starr,60968,3183.321,26.546335,-98.715803
48429,Stephens,9630,2386.627,32.731531,-98.840081
48431,Sterling,1143,2391.895,31.835774,-101.054911
48433,Stonewall,1490,2383.418,33.17958,-100.253807
48435,Sutton,4128,3766.928,30.517865,-100.505395
48437,Swisher,7854,2332.781,34.53046,-101.732852
48439,Tarrant,1809034,2336.959,32.77204,-97.291291
48441,Taylor,131506,2380.989,32.295684,-99.89322
48443,Terrell,984,6107.364,30.232332,-102.072539
48445,Terry,12651,2307.527,33.171229,-102.339284
48447,Throckmorton,1641,2371.085,33.170712,-99.206137
48449,Titus,32334,1102.411,33.214599,-94.966783
48451,Tom Green,110224,3989.994,31.401583,-100.461355
48453,Travis,1024266,2649.58,30.239513,-97.69127
48455,Trinity,14585,1849.169,31.087483,-95.153291
48457,Tyler,21766,2423.252,30.769579,-94.379449
48459,Upshur,39309,1534.824,32.735878,-94.941649
48461,Upton,3355,3215.478,31.353849,-102.042013
48463,Uvalde,26405,4036.843,29.35034,-99.761074
48465,Val Verde,48879,8372.575,29.884961,-101.146646
48467,Van Zandt,52579,2226.378,32.558948,-95.836391
48469,Victoria,86793,2302.073,28.79637,-96.971198
48471,Walker,67861,2075.886,30.74309,-95.569888
48473,Waller,43205,1341.144,30.013578,-95.982102
48475,Ward,10658,2164.824,31.513069,-103.105113
48477,Washington,33718,1610.327,30.215075,-96.410272
48479,Webb,250304,8742.737,27.770584,-99.326641
48481,Wharton,41280,2834.404,29.278481,-96.229675
48483,Wheeler,5410,2371.085,35.392593,-100.253107
48485,Wichita,131500,1639.764,33.991103,-98.716851
48487,Wilbarger,13535,2532.732,34.08492,-99.24244
48489,Willacy,22134,2031.244,26.481092,-97.584224
48491,Williamson,422679,2938.184,30.64903,-97.605069
48493,Wilson,42918,2093.774,29.174303,-98.085899
48495,Winkler,7110,2178.87,31.831416,-103.055986
48497,Wise,59127,2389.481,33.219095,-97.653997
48499,Wood,41964,1801.903,32.783588,-95.382166
48501,Yoakum,7879,2071.269,33.172397,-102.823771
48503,Young,18550,2410.912,33.158787,-98.678267
48505,Zapata,14018,2740.247,26.996981,-99.182603
48507,Zavala,11677,3371.477,28.864652,-99.75983
49001,Beaver,6629,6713.089,38.357535,-113.238948
49003,Box Elder,49975,17428.849,41.476021,-113.052922
49005,Cache,112656,3038.116,41.734225,-111.744581
49007,Carbon,21403,3845.053,39.67005,-110.590357
49009,Daggett,1059,1866.629,40.890099,-109.505786
49011,Davis,306479,1641.955,41.037045,-112.202123
49013,Duchesne,18607,8432.797,40.289649,-110.42983
49015,Emery,10976,11581.932,39.009028,-110.721111
49017,Garfield,5172,13489.298,37.831622,-111.450886
49019,Grand,9225,9540.692,38.974326,-109.57345
49021,Iron,46163,8549.758,37.882727,-113.290059
49023,Juab,10246,8822.53,39.710827,-112.794262
49025,Kane,7125,10641.012,37.275118,-111.815413
49027,Millard,12503,17684.156,39.09454,-113.525014
49029,Morgan,9469,1582.238,41.091027,-111.577885
49031,Piute,1556,1983.197,38.335881,-112.129376
49033,Rich,2264,2813.65,41.627598,-111.240227
49035,Salt Lake,1029655,2091.071,40.667882,-111.924244
49037,San Juan,14746,20546.772,37.623064,-109.78932
49039,Sanpete,27822,4150.552,39.380588,-111.570451
49041,Sevier,20802,4968.632,38.746825,-111.81193
49043,Summit,36324,4874.281,40.87206,-110.968486
49045,Tooele,58218,18870.859,40.467692,-113.124015
49047,Uintah,32588,11658.537,40.125887,-109.517748
49049,Utah,516564,5553.23,40.120409,-111.668667
49051,Wasatch,23530,3123.487,40.334884,-111.161568
49053,Washington,138115,6293.545,37.262531,-113.4878
49055,Wayne,2778,6388.177,38.261229,-110.990323
49057,Weber,231236,1707.803,41.270355,-111.875879
50001,Addison,36821,2092.083,44.031248,-73.141581
50003,Bennington,37125,1755.122,43.035325,-73.11146
50005,Caledonia,31227,1703.012,44.468791,-72.112168
50007,Chittenden,156545,1603.976,44.460676,-73.070525
50009,Essex,6306,1749.002,44.724021,-71.732736
50011,Franklin,47746,1792.224,44.858964,-72.909402
50013,Grand Isle,6970,504.188,44.801788,-73.300758
50015,Lamoille,24475,1200.94,44.603504,-72.638356
50017,Orange,28936,1792.959,44.003392,-72.369687
50019,Orleans,27231,1867.806,44.828442,-72.25163
50021,Rutland,61642,2446.969,43.580844,-73.038196
50023,Washington,59534,1801.139,44.274953,-72.609475
50025,Windham,44513,2066.987,42.999143,-72.716335
50027,Windsor,56670,2529.859,43.588143,-72.591515
51001,Accomack,33164,3392.983,37.765944,-75.757807
51003,Albemarle,98970,1880.636,38.024184,-78.553506
51005,Alleghany,16250,1162.263,37.787905,-80.008669
51007,Amelia,12690,928.567,37.336131,-77.973218
51009,Amherst,32353,1240.215,37.630362,-79.147848
51011,Appomattox,14973,866.949,37.370725,-78.81094
51013,Arlington,207627,67.518,38.878337,-77.100703
51015,Augusta,73750,2514.504,38.167807,-79.146682
51017,Bath,4731,1384.563,38.068988,-79.732898
51019,Bedford,68676,1992.359,37.312408,-79.527947
51021,Bland,6824,929.101,37.130612,-81.125853
51023,Botetourt,33148,1413.902,37.553193,-79.805318
51025,Brunswick,17434,1474.7,36.764531,-77.860916
51027,Buchanan,24098,1304.947,37.26812,-82.038151
51029,Buckingham,17146,1511.403,37.573928,-78.529169
51031,Campbell,54842,1313.971,37.210151,-79.095429
51033,Caroline,28545,1390.485,38.030319,-77.352348
51035,Carroll,30042,1237.089,36.732426,-80.728043
51036,Charles City,7256,528.985,37.361048,-77.054171
51037,Charlotte,12586,1236.773,37.014091,-78.661424
51041,Chesterfield,316236,1131.707,37.378434,-77.585847
51043,Clarke,14034,461.956,39.115931,-77.992004
51045,Craig,5190,856.288,37.473129,-80.231734
51047,Culpeper,46689,990.783,38.48593,-77.956476
51049,Cumberland,10052,776.351,37.520189,-78.252836
51051,Dickenson,15903,864.182,37.137081,-82.349208
51053,Dinwiddie,28001,1313.621,37.073498,-77.635492
51057,Essex,11151,740.738,37.93948,-76.941871
51059,Fairfax,1081726,1052.172,38.833743,-77.276117
51061,Fauquier,65203,1686.665,38.744103,-77.821585
51063,Floyd,15279,987.541,36.931438,-80.350309
51065,Fluvanna,25691,751.481,37.830606,-78.284445
51067,Franklin,56159,1842.902,36.99235,-79.883959
51069,Frederick,78305,1076.158,39.203637,-78.263916
51071,Giles,17286,933.486,37.31193,-80.717178
51073,Gloucester,36858,745.866,37.403541,-76.523505
51075,Goochland,21717,750.85,37.724166,-77.914273
51077,Grayson,15533,1155.018,36.656303,-81.225337
51079,Greene,18403,406.383,38.297981,-78.470163
51081,Greensville,12243,768.726,36.680225,-77.560261
51083,Halifax,36241,2148.741,36.766461,-78.939614
51085,Hanover,99863,1227.152,37.760166,-77.490992
51087,Henrico,306935,634.307,37.437521,-77.300333
51089,Henry,54151,995.54,36.620593,-79.980584
51091,Highland,2321,1077.055,38.356672,-79.567958
51093,Isle of Wight,35270,939.721,36.901418,-76.707569
51095,James City,67009,464.23,37.324427,-76.778319
51097,King and Queen,6945,845.077,37.720995,-76.89109
51099,King George,23584,486.29,38.277179,-77.162702
51101,King William,15935,739.79,37.70826,-77.091054
51103,Lancaster,11391,599.317,37.703831,-76.413199
51105,Lee,25587,1132.885,36.702162,-83.130334
51107,Loudoun,312311,1349.742,39.08113,-77.638857
51109,Louisa,33153,1323.151,37.971681,-77.959178
51111,Lunenburg,12914,1119.849,36.945757,-78.242313
51113,Madison,13308,833.651,38.412059,-78.276961
51115,Mathews,8978,652.579,37.425348,-76.268808
51117,Mecklenburg,32727,1759.193,36.687256,-78.368959
51119,Middlesex,10959,545.871,37.606828,-76.527958
51121,Montgomery,94392,1008.191,37.174885,-80.387314
51125,Nelson,15020,1228.445,37.790016,-78.879394
51127,New Kent,18429,578.789,37.498974,-76.993339
51131,Northampton,12389,2059.685,37.302629,-75.923868
51133,Northumberland,12330,739.754,37.856974,-76.379687
51135,Nottoway,15853,818.563,37.143696,-78.052162
51137,Orange,33481,889.051,38.250439,-78.00998
51139,Page,24042,813.451,38.623751,-78.490471
51141,Patrick,18490,1258.378,36.667327,-80.286141
51143,Pittsylvania,63506,2533.462,36.821721,-79.398502
51145,Powhatan,28046,679.475,37.549404,-77.912855
51147,Prince Edward,23368,916.433,37.224881,-78.432957
51149,Prince George,35725,729.964,37.187326,-77.220993
51153,Prince William,402002,902.546,38.702332,-77.478887
51155,Pulaski,34872,853.644,37.063385,-80.713444
51157,Rappahannock,7373,691.594,38.684522,-78.168824
51159,Richmond,9254,560.363,37.942894,-76.730561
51161,Roanoke,92376,650.725,37.331077,-80.19011
51163,Rockbridge,22307,1556.51,37.814517,-79.447754
51165,Rockingham,76314,2210.182,38.511257,-78.876307
51167,Russell,28897,1234.787,36.93342,-82.095934
51169,Scott,23177,1395.069,36.712778,-82.613627
51171,Shenandoah,41993,1326.525,38.856204,-78.573987
51173,Smyth,32208,1171.424,36.842318,-81.539786
51175,Southampton,18570,1560.025,36.720173,-77.103856
51177,Spotsylvania,122397,1072.918,38.182311,-77.65628
51179,Stafford,128961,725.011,38.418933,-77.459043
51181,Surry,7058,803.693,37.119761,-76.880172
51183,Sussex,12087,1276.42,36.926645,-77.259732
51185,Tazewell,45078,1346.72,37.125395,-81.562924
51187,Warren,37575,561.356,38.908187,-78.207131
51191,Washington,54876,1465.917,36.747813,-81.950291
51193,Westmoreland,17454,655.18,38.109191,-76.80417
51195,Wise,41452,1049.538,36.974561,-82.62156
51197,Wythe,29235,1203.43,36.901471,-81.084209
51199,York,65464,556.74,37.220914,-76.395533
51510,Alexandria [9],139966,40.06,38.818343,-77.082026
51515,Bedford [9],6222,17.875,37.338156,-79.520705
51520,Bristol [9],17835,34.067,36.616954,-82.157564
51530,Buena Vista [9],6650,17.586,37.731663,-79.356375
51540,Charlottesville [9],43475,26.57,38.037658,-78.485381
51550,Chesapeake [9],222209,908.722,36.679376,-76.301788
51570,Colonial Heights [9],17411,20.234,37.261685,-77.396804
51580,Covington [9],5961,14.685,37.778143,-79.986039
51590,Danville [9],43055,113.826,36.583334,-79.408071
51595,Emporia [9],5927,18.047,36.696182,-77.535975
51600,Fairfax [9],22565,16.255,38.853183,-77.299025
51610,Falls Church [9],12332,5.177,38.883787,-77.174639
51620,Franklin [9],8582,21.623,36.684014,-76.941396
51630,Fredericksburg [9],24286,27.222,38.299272,-77.486658
51640,Galax [9],7042,21.444,36.66564,-80.914308
51650,Hampton [9],137436,353.013,37.04803,-76.297149
51660,Harrisonburg [9],48914,45.263,38.436013,-78.874197
51670,Hopewell [9],22591,27.978,37.29101,-77.298944
51678,Lexington [9],7042,6.535,37.782332,-79.44432
51680,Lynchburg [9],75568,128.585,37.399016,-79.195458
51683,Manassas [9],37821,25.739,38.747561,-77.484727
51685,Manassas Park [9],14273,6.565,38.768991,-77.448681
51690,Martinsville [9],13821,28.51,36.683527,-79.863648
51700,Newport News [9],180719,309.444,37.075978,-76.521719
51710,Norfolk [9],242803,249.548,36.923015,-76.244641
51720,Norton [9],3958,19.465,36.931549,-82.625996
51730,Petersburg [9],32420,60.031,37.20473,-77.392368
51735,Poquoson [9],12150,203.122,37.12836,-76.303534
51740,Portsmouth [9],95535,121.036,36.85943,-76.356269
51750,Radford [9],16408,26.435,37.120036,-80.557048
51760,Richmond [9],204214,161.775,37.531399,-77.476009
51770,Roanoke [9],97032,111.118,37.27783,-79.958472
51775,Salem [9],24802,37.654,37.285333,-80.055241
51790,Staunton [9],23746,51.891,38.158056,-79.061501
51800,Suffolk [9],84585,1111.339,36.697157,-76.634781
51810,Virginia Beach [9],437994,1288.099,36.779322,-76.02402
51820,Waynesboro [9],21006,39.37,38.067157,-78.90142
51830,Williamsburg [9],14068,23.785,37.269293,-76.706717
51840,Winchester [9],26203,23.967,39.173869,-78.176356
53001,Adams,18728,4998.292,47.00484,-118.533308
53003,Asotin,21623,1659.259,46.181861,-117.227781
53005,Benton,175177,4558.374,46.228072,-119.516864
53007,Chelan,72453,7754.117,47.859892,-120.618543
53009,Clallam,71404,6916.919,48.113009,-123.930611
53011,Clark,425363,1699.636,45.771674,-122.485903
53013,Columbia,4078,2262.306,46.292851,-117.911635
53015,Cowlitz,102410,3020.474,46.185923,-122.658682
53017,Douglas,38431,4787.995,47.735866,-119.69588
53019,Ferry,7551,5846.435,48.437246,-118.517074
53021,Franklin,78163,3277.402,46.53458,-118.906944
53023,Garfield,2266,1860.159,46.429474,-117.536715
53025,Grant,89120,7229.482,47.213633,-119.467788
53027,Grays Harbor,72797,5761.184,47.142786,-123.827043
53029,Island,78506,1339.995,48.158436,-122.670503
53031,Jefferson,29872,5654.313,47.802641,-123.52181
53033,King,1931249,5974.763,47.493554,-121.832375
53035,Kitsap,251133,1465.723,47.639687,-122.649636
53037,Kittitas,40915,6042.274,47.124444,-120.676714
53039,Klickitat,20318,4931.743,45.869509,-120.780117
53041,Lewis,75455,6309.866,46.580071,-122.377444
53043,Lincoln,10570,6058.896,47.582718,-118.417668
53045,Mason,60699,2722.125,47.354126,-123.17385
53047,Okanogan,41120,13765.249,48.550971,-119.691035
53049,Pacific,20920,3168.55,46.556587,-123.782419
53051,Pend Oreille,13001,3691.361,48.543877,-117.232183
53053,Pierce,795225,4678.663,47.040716,-122.144709
53055,San Juan,15769,1608.547,48.508862,-123.100616
53057,Skagit,116901,4973.125,48.493066,-121.816278
53059,Skamania,11066,4361.036,46.024782,-121.953227
53061,Snohomish,713335,5688.385,48.054913,-121.766412
53063,Spokane,471221,4612.001,47.620379,-117.404392
53065,Stevens,43531,6580.512,48.390648,-117.854897
53067,Thurston,252264,2003.363,46.932598,-122.829441
53069,Wahkiakum,3978,743.797,46.294638,-123.424458
53071,Walla Walla,58781,3364.447,46.254606,-118.480374
53073,Whatcom,201140,6483.958,48.842653,-121.836433
53075,Whitman,44776,5639.956,46.903322,-117.522962
53077,Yakima,243231,11166.155,46.456558,-120.740145
54001,Barbour,16589,887.978,39.139754,-79.996914
54003,Berkeley,104169,832.829,39.457854,-78.032338
54005,Boone,24629,1303.273,38.022838,-81.713314
54007,Braxton,14523,1337.141,38.699302,-80.731649
54009,Brooke,24069,239.759,40.272645,-80.578691
54011,Cabell,96319,745.96,38.41958,-82.243392
54013,Calhoun,7627,726.957,38.844159,-81.115478
54015,Clay,9386,890.48,38.459826,-81.081866
54017,Doddridge,8202,830.029,39.263482,-80.701147
54019,Fayette,46039,1731.013,38.030933,-81.086051
54021,Gilmer,8693,880.8,38.915865,-80.849409
54023,Grant,11937,1243.937,39.105988,-79.195064
54025,Greenbrier,35480,2653.468,37.924418,-80.45059
54027,Hampshire,23964,1669.58,39.31214,-78.611989
54029,Hancock,30676,227.837,40.516931,-80.570057
54031,Hardy,14025,1513.807,39.010818,-78.843641
54033,Harrison,69099,1078.775,39.279199,-80.386487
54035,Jackson,29211,1221.514,38.834234,-81.677717
54037,Jefferson,53498,548.226,39.307399,-77.86322
54039,Kanawha,193063,2359.273,38.328061,-81.523522
54041,Lewis,16372,1009.18,38.988844,-80.495518
54043,Lincoln,21720,1135.949,38.171651,-82.077547
54045,Logan,36743,1180.04,37.830591,-81.940853
54047,McDowell,22113,1385.38,37.382663,-81.658205
54049,Marion,56418,806.829,39.505839,-80.243402
54051,Marshall,33107,808.475,39.854717,-80.671378
54053,Mason,27324,1151.808,38.759288,-82.024172
54055,Mercer,62264,1089.669,37.403448,-81.106456
54057,Mineral,28212,852.67,39.405626,-78.956581
54059,Mingo,26839,1098.07,37.721151,-82.158993
54061,Monongalia,96189,947.625,39.633645,-80.059074
54063,Monroe,13502,1226.721,37.550353,-80.547891
54065,Morgan,17541,594.697,39.554835,-78.257314
54067,Nicholas,26233,1694.905,38.291416,-80.797516
54069,Ohio,44443,282.371,40.098932,-80.620728
54071,Pendleton,7695,1808.197,38.686836,-79.333707
54073,Pleasants,7605,348.476,39.368133,-81.161172
54075,Pocahontas,8719,2439.302,38.332513,-80.012092
54077,Preston,33520,1687.088,39.46903,-79.668865
54079,Putnam,55486,907.529,38.510513,-81.906109
54081,Raleigh,78859,1578.201,37.76247,-81.264671
54083,Randolph,29405,2693.449,38.781087,-79.867783
54085,Ritchie,10449,1175.073,39.177112,-81.066317
54087,Roane,14926,1252.826,38.743033,-81.354502
54089,Summers,13927,952.408,37.656003,-80.856315
54091,Taylor,16895,455.008,39.329072,-80.045629
54093,Tucker,7141,1090.533,39.111175,-79.559968
54095,Tyler,9208,675.2,39.465981,-80.879493
54097,Upshur,24254,918.81,38.902537,-80.231335
54099,Wayne,42481,1326.365,38.145531,-82.419698
54101,Webster,9154,1440.626,38.492985,-80.430262
54103,Wetzel,16583,935.839,39.596574,-80.634394
54105,Wirt,5717,608.041,39.020034,-81.382975
54107,Wood,86956,975.821,39.211679,-81.515928
54109,Wyoming,23796,1299.704,37.603717,-81.548884
55001,Adams,20875,1783.34,43.973763,-89.767223
55003,Ashland,16157,5937.236,46.546291,-90.665154
55005,Barron,45870,2304.477,45.437192,-91.852892
55007,Bayfield,15014,5287.91,46.634199,-91.177282
55009,Brown,248007,1594.679,44.473961,-87.995926
55011,Buffalo,13587,1837.841,44.389759,-91.758714
55013,Burnett,15457,2279.788,45.865255,-92.367978
55015,Calumet,48971,1028.424,44.07841,-88.212132
55017,Chippewa,62415,2696.908,45.069092,-91.283505
55019,Clark,34690,3156.643,44.733596,-90.610201
55021,Columbia,56833,2061.557,43.471882,-89.330472
55023,Crawford,16644,1551.947,43.24991,-90.95123
55025,Dane,488073,3207.041,43.067468,-89.417852
55027,Dodge,88759,2349.26,43.422706,-88.704379
55029,Door,27785,6138.918,45.067808,-87.087936
55031,Douglas,44159,3832.345,46.463316,-91.89258
55033,Dunn,43857,2237.401,44.947741,-91.89772
55035,Eau Claire,98736,1671.181,44.726355,-91.286414
55037,Florence,4423,1288.58,45.849646,-88.400322
55039,Fond du Lac,101633,1983.516,43.754722,-88.493284
55041,Forest,9304,2709.973,45.666882,-88.773225
55043,Grant,51208,3064.846,42.870062,-90.695368
55045,Green,36842,1513.757,42.677728,-89.605639
55047,Green Lake,19051,984.967,43.76141,-88.987228
55049,Iowa,23687,1988.942,43.001021,-90.133692
55051,Iron,5916,2380.624,46.32655,-90.261299
55053,Jackson,20449,2590.703,44.324895,-90.806541
55055,Jefferson,83686,1509.28,43.013807,-88.773986
55057,Juneau,26664,2082.423,43.932836,-90.113984
55059,Kenosha,166426,1952.89,42.579703,-87.424898
55061,Kewaunee,20574,2808.317,44.500949,-87.161813
55063,La Crosse,114638,1243.003,43.908222,-91.111758
55065,Lafayette,16836,1643.524,42.655578,-90.130292
55067,Langlade,19977,2299.604,45.259204,-89.06819
55069,Lincoln,28743,2349.118,45.338319,-89.742082
55071,Manitowoc,81442,3869.638,44.105108,-87.313828
55073,Marathon,134063,4082.627,44.898036,-89.757823
55075,Marinette,41749,4014.507,45.346899,-87.991198
55077,Marquette,15404,1202.528,43.826053,-89.409095
55078,Menominee,4232,945.24,44.991304,-88.669251
55079,Milwaukee,947735,3080.893,43.017655,-87.481575
55081,Monroe,44673,2352.273,43.945175,-90.619969
55083,Oconto,37660,2975.365,44.996575,-88.206516
55085,Oneida,35998,3201.201,45.713791,-89.536693
55087,Outagamie,176695,1669.477,44.418226,-88.464988
55089,Ozaukee,86395,2890.938,43.360715,-87.496553
55091,Pepin,7469,644.117,44.627436,-91.83489
55093,Pierce,41019,1532.945,44.725337,-92.426279
55095,Polk,44205,2477.084,45.46803,-92.453154
55097,Portage,70019,2130.674,44.476246,-89.49807
