FIPS,County,NEAREST_1,NEAREST_2,NEAREST_3,NEAREST_4,NEAREST_5,NEAREST_6,NEAREST_7,NEAREST_8,NEAREST_9,NEAREST_10,NEAREST_11,NEAREST_12,NEAREST_13,NEAREST_14,NEAREST_15,NEAREST_16,NEAREST_17,NEAREST_18,NEAREST_19,NEAREST_20
5145,White,5145,42053,48373,21145,18087,47153,51051,28039,30015,18113,31125,38063,55027,48255,13049,51710,31011,47115,20021,48105
5147,Woodruff,5147,48457,21143,42047,18033,47011,31007,19139,31141,9007,55131,53035,1097,36065,46121,29097,6093,12087,29145,8007
5149,Yell,5149,38103,33001,6085,48395,39155,36055,53043,31041,13275,40055,21109,19181,26017,51041,16039,48507,21125,34037,51053
6001,Alameda,6001,5097,51075,18111,1079,4025,51145,21151,16015,31047,30049,45023,55081,46101,13205,20015,48475,40057,29187,13095
6003,Alpine,6003,48335,26097,48337,13043,42111,18065,13045,8051,20121,5043,20157,29127,48273,55083,38081,17025,20171,18177,8001
6005,Amador,6005,20071,53023,18057,26001,21089,24009,38045,8085,31181,21043,13091,8014,17189,5025,28061,13309,53049,29103,1115
6007,Butte,6007,39057,35035,17137,54021,55029,24043,13035,13159,1105,20195,16049,17171,20051,2090,20117,27003,28015,13151,2110
6009,Calaveras,6009,49051,1055,45041,24037,56003,13271,18159,53049,28061,20003,48131,2195,26069,48485,21127,55135,29199,18067,27127
6011,Colusa,6011,28125,51840,26031,39061,20179,17013,54073,51069,13293,55107,17023,20065,34011,48067,4009,13033,29177,18029,29047
6013,Contra Costa,6013,8011,12097,39019,51109,45039,18007,8057,34019,13095,21049,48475,29187,28085,20015,2185,19053,31073,46011,26129
6015,Del Norte,6015,36027,55025,26087,19141,40105,51105,19157,21095,53009,42039,47003,51620,28045,29133,5141,40147,12047,47031,51175
6017,El Dorado,6017,41007,8031,5011,38021,39145,46137,18097,27023,8029,29205,28101,26153,13175,20183,20045,18059,23007,1121,24033
6019,Fresno,6019,51191,55133,19147,47007,53029,4017,9003,37085,9013,47143,5067,36053,31119,21157,26023,21035,42083,19031,18151
6021,Glenn,6021,20063,13077,17149,28151,55113,54065,17033,27171,18161,30097,48151,32019,30001,13251,29095,24001,54105,5017,54035
6023,Humboldt,6023,17077,36059,45031,19051,20207,55137,51159,53075,21153,18017,40141,1095,27101,51097,53027,38093,5053,51057,36081
6025,Imperial,6025,12099,54037,8063,13207,27025,13169,8065,27149,46109,17061,20161,46063,13199,13171,54107,26109,6057,54085,2164
6027,Inyo,6027,30071,47111,22001,48031,19047,19017,31075,22075,40101,38101,17141,30029,35007,22055,31015,29153,47033,51590,47075
6029,Kern,6029,22105,19153,46083,36105,12127,37071,33013,47099,6087,51025,21235,30099,48051,5083,40009,26145,18089,39055,37119
6031,Kings,6031,12045,37011,5135,19055,19019,47005,31165,38067,16021,22007,47171,19025,17111,19061,19161,19013,47141,48149,38019
6033,Lake,6033,12015,32029,48263,46037,22123,18137,20143,35051,48489,48367,18029,48343,30067,17029,54023,39167,48439,29113,46031
6035,Lassen,6035,46073,48333,2070,17203,13147,48437,19071,40127,27109,39033,53037,8055,42097,29169,32009,1031,21093,8081,21163
6037,Los Angeles,6037,31137,54029,27081,1043,51033,48135,13287,21011,18157,29171,34023,55141,28127,48161,32027,35023,45055,13081,5019
6039,Madera,6039,21139,20175,49053,51027,37051,16055,27075,47065,12087,40051,8007,19063,55131,9007,13047,46095,13049,48255,38091
6041,Marin,6041,26113,55121,8107,29227,21005,39075,46081,32023,29055,13239,46077,17053,42077,51820,48035,50023,48345,13061,20079
6043,Mariposa,6043,37155,13229,13295,48235,19087,20037,55039,36103,31081,16009,28041,53045,17151,54059,5117,2275,48005,48025,42065
6045,Mendocino,6045,30003,41021,20123,54077,2105,4027,48499,41055,48503,5003,20209,29137,29175,54057,24035,17049,49027,20103,28099
6047,Merced,6047,55021,17003,20129,27137,51830,18099,19143,47051,42121,37153,13173,20125,51095,5045,51181,36079,53063,21133,17153
6049,Modoc,6049,12131,51067,41045,39123,29067,48299,22039,53007,37099,40091,48375,46023,31005,47047,36115,17103,2122,19089,37137
6051,Mono,6051,1099,48007,39011,28027,29185,8075,8109,6089,54019,48141,18163,21101,55071,27079,13085,54081,13057,17109,46065
6053,Monterey,6053,36039,31161,38013,48019,32003,29155,37083,2020,47057,47063,48111,25017,47173,12123,27135,40043,26159,48473,30101
6055,Napa,6055,39059,1057,42101,15005,38029,29061,51113,46019,46057,26039,5081,50019,28149,21081,30087,48269,21187,13197,2060
6057,Nevada,6057,24510,30031,27121,13169,27149,30011,8063,54017,13207,2164,27025,20161,39141,17035,27145,26109,45005,26029,1037
6059,Orange,6059,1115,17027,48317,20139,30007,45027,48213,8014,53013,21135,18011,24017,28123,26007,29121,13091,5013,42059,13023
6061,Placer,6061,39131,45015,18081,48503,13319,5139,29175,48115,20177,48499,54077,28099,28079,41055,18109,35017,27151,2105,8077
6063,Plumas,6063,22049,8103,48133,1101,36019,20009,39049,29135,48277,42133,18175,28155,41001,15001,27111,31147,13133,55093,48303
6065,Riverside,6065,1091,26033,28011,17009,48097,13121,48353,17185,6103,39037,13097,20101,42009,13103,27019,46119,38077,38087,42057
6067,Sacramento,6067,17163,20111,51179,54069,18107,21069,31083,28121,13093,29211,30017,13235,45085,35027,12111,41031,38047,8013,48003
6069,San Benito,6069,48325,29143,40039,31071,16047,40147,36069,51620,51175,47067,28045,48443,12079,35045,37159,19127,47003,36111,37057
6071,San Bernardino,6071,54047,13213,31105,48175,16023,42033,36049,40049,13127,38097,37163,39125,55117,29011,20119,21055,40087,13313,13039
6073,San Diego,6073,18031,8039,24029,26047,46013,41063,13285,23025,54027,39163,20087,8097,48063,13303,13199,46063,24027,26109,45005
6075,San Francisco,6075,16075,26133,22029,56039,39005,19173,28117,17105,48099,1067,51009,6083,21179,27057,41039,21229,27169,48045,29065
6077,San Joaquin,6077,21165,8099,36085,48161,5059,13287,28065,8069,30079,49035,42007,51033,20073,17157,29171,34017,18015,31137,45055
6079,San Luis Obispo,6079,19165,21009,48039,46023,31005,22097,42015,25001,19037,51089,51143,53007,12133,48065,40003,47069,50003,36115,37175
6081,San Mateo,6081,39153,5127,21137,17091,29179,46033,13201,42089,46087,1033,48087,55123,1077,26073,51049,28005,45087,19175,38083
6083,Santa Barbara,6083,27057,48045,27169,46111,39005,21179,51009,17105,26061,1045,28117,12101,38065,22029,16075,29161,6075,30063,51530
6085,Santa Clara,6085,33001,38103,5149,36055,39155,31041,13275,48395,53043,16039,48507,19181,21125,51053,40055,26145,21109,47055,55103
6087,Santa Cruz,6087,5083,39055,47099,33013,37071,18089,12127,48331,46083,51135,22091,6029,55103,29223,13131,22105,51111,21125,19153
6089,Shasta,6089,54081,21101,17187,29039,15007,8075,53053,48007,1099,49009,6051,13227,40099,13191,38007,48403,13085,55071,37141
6091,Sierra,6091,8045,29019,20005,18071,13141,17021,28019,24025,53039,27041,13125,20167,48363,48429,18079,1051,41071,26089,48215
6093,Siskiyou,6093,36065,19109,31007,38035,48123,29145,12089,31141,19139,21143,40027,46121,18151,48457,5147,47011,51173,48435,1097
6095,Solano,6095,29099,39067,51137,13261,21017,18171,31065,53021,34021,48155,28029,48495,26135,1133,23003,5109,45063,29129,46011
6097,Sonoma,6097,48425,51165,42029,1113,46025,29073,45037,30103,51660,29003,21103,39119,30039,21223,16003,48125,17147,22041,21041
6099,Stanislaus,6099,51127,45025,21025,5125,13019,48283,49029,28073,20205,56017,1089,48289,36005,48461,31019,19135,32017,51101,42073
6101,Sutter,6101,28163,39025,34001,54095,13079,48207,45009,5027,17083,51107,5073,48113,48165,20061,26041,46021,29033,12043,32001
6103,Tehama,6103,31095,28011,39037,38087,13121,46119,26033,13067,49047,13029,6065,18051,17185,29083,54039,1091,17169,40085,27019
6105,Trinity,6105,30109,20011,42063,38003,8053,35011,28153,27015,6109,13055,13001,17165,31035,55139,8123,16057,26095,40137,13005
6107,Tulare,6107,40045,37193,38079,25027,47021,30053,47093,40119,17085,5075,12109,48137,25025,37127,36003,37069,37189,48043,30019
6109,Tuolumne,6109,13001,17065,31035,16057,18009,27015,48431,29045,8123,23011,6105,24039,42063,55087,28153,30109,35011,20011,38003
6111,Ventura,6111,21113,29221,51065,48309,13037,30077,28037,1059,46079,55053,17075,26143,31063,45071,38015,21067,39151,48075,42095
6113,Yolo,6113,29189,21023,48139,18165,20127,34005,26119,20137,51061,21191,29117,13193,48275,16085,34007,18121,28049,39111,51157
6115,Yuba,6115,17117,41067,27145,17035,41051,54033,27059,45005,54017,48063,13303,2164,24027,39163,26109,20161,1007,24029,20087
8001,Adams,8001,5043,28075,55078,18065,16059,1029,32015,29127,26097,24041,20121,17025,48183,39087,13283,20089,6003,42111,13043
8003,Alamosa,8003,13311,37133,38025,54063,27107,21183,40029,39063,17095,28137,1035,48307,27147,30061,22115,29167,28033,48369,20097
8005,Arapahoe,8005,20109,18139,13107,49007,20091,55129,41009,27067,35005,1111,45043,48047,39053,24011,24023,18041,29173,48459,48183
8007,Archuleta,8007,37051,20175,18033,53035,55131,9007,46095,6039,27075,51027,12087,29097,42047,19115,21139,49053,31143,47065,40087
8009,Baca,8009,37179,51570,29017,27133,49057,51670,19125,51730,21189,30055,40055,20049,21051,20019,55111,53043,5105,36071,18149
8011,Bent,8011,6013,39019,51109,18007,12097,45039,21049,34019,13095,8057,29187,28085,48475,31073,26129,2185,46011,20015,5109
8013,Boulder,8013,49049,18011,35027,27173,24017,53013,13235,48213,41031,42125,21135,45085,20111,30007,31061,45027,30017,1009,26007
8014,Broomfield,8014,48317,17027,48009,20139,21089,1115,6059,23007,5013,13175,20071,29121,45089,30007,18057,13091,6005,27023,28123
8015,Chaffee,8015,13063,29101,46107,39113,18083,53059,54087,45053,28133,20201,13151,54013,42057,12021,13103,13113,22017,17101,27053
8017,Cheyenne,8017,13225,8019,18133,48257,17119,27065,51685,51600,28089,45075,51059,51683,20147,12085,13153,54103,39015,39001,30009
8019,Clear Creek,8019,18133,48257,8017,51600,28089,13225,17119,12085,27065,51059,54103,39015,20197,41065,51610,39001,30009,51685,45075
8021,Conejos,8021,48327,20025,44009,39069,51021,37061,31033,53033,37039,31155,46123,19189,17161,21177,40133,27031,48351,48469,54055
8023,Costilla,8023,29225,48321,49025,13241,21031,42081,51121,20033,31055,27099,37049,31049,36113,37113,46015,31153,17175,16019,37103
8025,Crowley,8025,35053,29075,45081,21073,13259,5133,42091,22107,41043,39031,51079,17019,31145,29071,2220,55035,20113,26079,1075
8027,Custer,8027,26101,29029,27049,18123,48049,31127,28161,48279,39159,20145,17179,42099,1013,13195,13157,46059,8095,22127,18025
8029,Delta,8029,20045,5011,41007,6017,20199,35005,8031,48047,27067,48247,13167,55067,1121,39145,55013,45043,29205,1027,24003
8031,Denver,8031,41007,6017,18097,27023,39145,5011,26153,38021,46137,20183,28101,13175,23007,8029,29205,24033,1121,5013,20045
8033,Dolores,8033,36061,26003,51101,19007,31019,21237,55001,34017,32017,48283,29157,13277,36005,42007,36047,45025,8069,48289,41017
8035,Douglas,8035,54091,17135,41063,23025,46013,20141,20087,26141,18031,24029,6073,24027,18119,20103,39163,8039,13303,46105,48063
8037,Eagle,8037,23021,34033,21117,20041,21015,29025,17045,2150,51187,51171,8073,41005,5091,18115,45011,13263,29049,1107,26043
8039,Elbert,8039,6073,18031,26047,13285,24029,54027,23025,8097,46013,41063,13199,39163,20087,46063,48063,13303,26109,54107,29163
8041,El Paso,8041,29027,28105,13189,39045,2180,13301,20043,12115,17139,30081,22073,18077,27153,20053,29021,35015,39127,48215,41071
8043,Fremont,8043,13219,29141,1085,28043,4019,17129,26019,18117,26053,54101,42041,8125,20165,15001,38041,13059,35003,27037,30065
8045,Garfield,8045,6091,18071,29019,20005,27041,28019,13141,24025,17021,26089,41071,53039,48215,20167,1051,13125,18079,48363,2180
8047,Gilpin,8047,48023,5103,27073,55073,29115,34029,12111,13153,20147,26007,42059,38051,27115,30017,13023,1073,51153,18063,51685
8049,Grand,8049,18045,26135,29079,46039,1127,21181,21201,31065,39013,13261,51047,48155,20017,28049,50009,5057,8061,34021,55019
8051,Gunnison,8051,13045,20157,18177,55083,38081,53015,13043,17159,29037,16061,13031,48337,6003,54053,48335,26097,48273,35013,17001
8053,Hinsdale,8053,13055,42063,40137,20011,30109,17165,6105,54059,18179,27015,38003,23015,19111,36045,18069,48347,51001,30045,55139
8055,Huerfano,8055,53037,42097,27109,39033,17203,20151,48437,46073,1031,48333,30069,51023,19071,6035,32009,21093,38057,42093,51580
8057,Jackson,8057,12097,45039,19053,6013,34019,48475,8011,20015,39019,51109,13095,2185,29187,21151,18007,28085,16015,26051,5097
8059,Jefferson,8059,27151,13289,35017,54061,11001,8077,48505,48115,54049,17005,20177,28079,1117,48247,55013,51013,45015,18109,29041
8061,Kiowa,8061,33007,48349,46093,13093,38047,21181,17133,54069,20017,51179,51630,18045,8049,21069,18107,31083,26135,21201,53071
8063,Kit Carson,8063,13169,13207,27149,54037,27025,20161,12099,6025,6057,26109,2164,24510,54017,30031,27121,45005,46063,1037,13199
8065,Lake,8065,46109,54107,20027,46063,6025,13199,13171,17061,54037,54085,8097,27141,54027,29163,13207,13231,13285,8063,26047
8067,La Plata,8067,18085,56021,9001,19107,13065,31093,20099,46071,35019,26151,51199,17153,42031,48455,51073,53063,27063,37165,28111
8069,Larimer,8069,42007,28065,5059,34017,8099,6077,19007,18015,36085,36047,21165,30079,48161,21237,13277,49035,36061,26003,8033
8071,Las Animas,8071,50027,45083,12119,27055,40079,48129,46061,17063,16027,51011,26107,21217,1069,19001,22125,39103,36063,29203,28157
8073,Lincoln,8073,45011,21015,13263,34033,28055,48439,49019,5091,29113,13145,21117,22035,8037,1125,48433,35025,12043,1107,21037
8075,Logan,8075,1099,13085,55071,37141,27161,6089,22085,6051,31109,20057,39003,15007,17187,39011,54081,48007,21101,29039,40069
8077,Mesa,8077,54049,35017,28079,18109,20177,46089,55069,29041,48115,48505,1117,27151,45015,8059,13289,13319,48447,5139,39131
8079,Mineral,8079,5095,29011,13313,17069,18003,31185,46075,13025,19057,1129,36049,20081,48025,48005,16023,27091,21055,31143,16009
8081,Moffat,8081,21163,22043,39101,27005,13147,28071,16043,20185,1041,49017,19071,32009,13119,51005,51580,36031,6035,17179,42043
8083,Montezuma,8083,5105,36087,29031,18149,13075,42085,51670,51036,48313,26157,49057,16025,51149,1089,19135,40075,18131,56017,31163
8085,Montrose,8085,13091,17189,29001,31061,30007,21043,53023,28129,27173,24017,6005,1115,5039,48213,20071,18011,20031,48485,6059
8087,Morgan,8087,48355,29013,49001,13223,31169,18135,55007,23027,24045,48081,1023,55009,27143,38073,17047,5041,17067,46117,13109
8089,Otero,8089,27021,21167,19159,13061,38015,5113,12105,51003,42077,45071,16045,21005,20079,42095,28063,29055,50017,26035,1059
8091,Ouray,8091,48173,27127,55135,13161,48073,30059,29199,42129,20003,21127,1019,2195,45067,17081,24037,17055,46055,48131,31001
8093,Park,8093,45029,39027,28051,29195,30075,22027,1021,48231,46045,32033,20149,48501,24021,48445,55099,18105,29089,39165,28007
8095,Phillips,8095,13011,56005,31131,40005,54025,1013,20047,26101,18123,29029,22069,39065,21091,46017,28107,8027,13157,17143,42067
8097,Pitkin,8097,13285,54027,13199,54107,26047,46063,29163,8039,6073,18031,20027,24029,8065,54037,23025,46109,41063,46013,20161
8099,Prowers,8099,5059,36085,6077,48161,21165,30079,8069,13287,17157,28065,29171,42007,51033,18015,49035,20073,34017,31137,36047
8101,Pueblo,8101,29125,50007,21111,48153,38059,46005,39083,41003,27159,2290,45001,17113,26165,56011,29147,55011,12057,20159,51015
8103,Rio Blanco,8103,39049,6063,48277,22049,48133,42133,18175,1101,20009,29135,28155,48303,36019,13133,55093,20013,41001,29051,17107
8105,Rio Grande,8105,16079,5077,29057,13123,21233,27043,55117,39125,48403,17131,13111,38097,13127,21107,49009,31023,35009,31159,48391
8107,Routt,8107,29227,46081,6041,21005,46077,55121,26113,13239,29055,32023,39075,20079,42077,49045,17053,48035,13061,51003,12105
8109,Saguache,8109,54019,48141,39011,28027,46065,20083,27079,42061,29185,37129,48399,13117,16035,18173,6051,17109,16033,1099,40069
8111,San Juan,8111,19177,21159,42005,45033,27033,13005,17199,1049,26095,18169,51133,55139,41013,51103,48383,56043,49043,23023,35011
8113,San Miguel,8113,31099,21175,51057,28031,27083,13155,1095,45061,36047,36081,18015,13017,40141,20207,38093,42003,48329,55097,29197
8115,Sedgwick,8115,13137,31025,17143,27039,46017,29059,48069,26105,20097,48229,30061,28137,42109,42119,39175,40005,16065,39063,40029
8117,Summit,8117,55119,4013,27095,46051,30093,21037,20061,30009,1125,13079,13269,39015,5073,49019,27065,39111,5091,15009,12043
8119,Teller,8119,22061,30111,48119,39129,20167,18093,54097,1051,29053,13237,53039,28019,27051,55125,24013,26089,27041,18071,17167
8121,Washington,8121,38077,27019,42057,17009,28133,13103,48441,18083,39109,13089,26033,13121,13063,46119,20135,54015,12021,6065,49047
8123,Weld,8123,31035,28153,20093,35011,13001,38003,5069,26095,18053,6109,6105,23011,13005,30109,54099,17065,20011,45033,29045
8125,Yuma,8125,20165,17129,54101,28043,48059,22013,1085,48219,48147,13297,8043,13211,4019,42001,29141,39097,18117,13219,38041
9001,Fairfield,9001,31093,18085,35019,8067,46071,51073,51199,17153,19107,37153,53063,56021,20099,13065,21119,28111,1071,51830,37165
9003,Hartford,9003,19147,40017,55133,47007,51810,37105,28059,40115,51520,21083,51191,6019,19103,21035,12003,48493,4017,36053,26149
9005,Litchfield,9005,40139,40035,51169,5023,16063,19041,21105,51550,28047,35047,55055,26147,36067,19095,21039,51740,36011,48407,42123
9007,Middlesex,9007,55131,12087,18033,20175,47065,8007,37051,5147,48457,42047,19063,6039,53035,1097,21143,21139,13049,16055,48255
9009,New Haven,9009,19183,20021,51051,28039,31125,18113,37093,56041,17127,55027,20189,48373,40051,47115,36075,51131,21145,16055,13299
9011,New London,9011,51185,40027,48241,35037,2158,21033,38053,39171,19139,1003,47139,47011,31037,13039,42023,19109,48413,6093,31007
9013,Tolland,9013,5067,31157,47143,53029,40109,42083,29119,56025,48199,47121,31119,12031,19031,40007,26023,36053,51191,21035,6019
9015,Windham,9015,2188,37101,22109,29009,31167,5111,41025,26059,56025,51077,47107,55079,40007,21221,51173,47121,12031,40109,48285
10001,Kent,10001,48315,46091,48261,12071,1063,55075,13165,18047,39105,41049,20029,53011,49027,54057,39017,32510,48497,20209,13251
10003,New Castle,10003,1107,18115,29049,29139,54031,39115,22035,55037,17029,13145,48489,13245,34033,24015,21015,23021,48367,48263,46037
10005,Sussex,10005,35013,13031,38011,48353,48097,29037,17101,17159,13097,12021,32011,42009,53015,18177,39135,27085,17001,20201,54087
11001,District of Columbia,11001,54061,51013,17005,8059,51610,13289,48467,41065,51510,12085,48505,39001,1121,24033,27151,48247,35017,8077,1117
12001,Alachua,12001,48377,26015,47017,22045,48071,16031,48209,53047,47053,40021,25011,37121,47133,31107,47087,37199,47159,36107,12041
12003,Baker,12003,26149,16067,47175,51520,37037,47163,40017,5063,42123,21083,47007,28059,16017,21035,9003,36067,47177,19113,51550
12005,Bay,12005,47027,30029,4015,22055,51590,19065,19027,48031,48233,35007,38101,17037,19047,37021,37033,47113,30071,37177,31091
12007,Bradford,12007,2261,37063,38009,25015,27077,36013,37001,37135,31139,36017,37189,47019,48357,12019,5075,30041,31031,37139,48195
12009,Brevard,12009,55057,35057,51087,45057,51085,33003,5051,39029,21065,21197,26011,34027,40065,46103,21129,19185,28077,13321,27117
12011,Broward,12011,27123,49041,38001,2240,28015,18101,27163,1001,46049,20131,48147,42001,17167,13211,29159,48219,28097,13217,29053
12013,Calhoun,12013,37055,29149,42115,50025,26067,21053,46009,47077,17089,51083,37111,12083,40135,31091,40053,47039,22121,47137,22047
12015,Charlotte,12015,6033,32029,18137,22123,48263,20143,46037,35051,18029,48343,48367,30067,48489,54023,46031,29165,28103,48067,22067
12017,Citrus,12017,48053,17099,40061,46043,12059,30047,21169,39043,19191,20077,19029,48011,38055,21087,47069,50021,29215,26123,25019
12019,Clay,12019,31139,48357,26025,36009,47035,37189,47019,38009,37063,12007,31031,48137,5075,47079,2261,48295,47083,40073,25027
12021,Collier,12021,17101,13103,54087,38011,20201,48097,42057,29101,13063,17009,10005,8015,39135,48353,28133,18083,8121,13113,6065
12023,Columbia,12023,41037,19021,19011,48029,47177,37037,56015,5137,47015,47073,47163,21075,16053,55105,40011,47175,48291,37151,12121
12027,DeSoto,12027,55017,13215,48037,29219,21077,27097,18155,20169,17041,30023,51171,2150,20039,26043,48061,45003,26009,39115,23021
12029,Dixie,12029,36015,47169,48341,48157,47029,37169,37117,2013,37157,19023,36083,47165,37187,36001,26005,40153,47033,47097,47155
12031,Duval,12031,29119,26059,56025,31157,48199,5067,9013,47143,31167,40109,2188,53029,22109,42083,35039,19091,31119,48177,47121
12033,Escambia,12033,51197,44003,16011,37191,39051,47123,31123,19163,42105,21047,31053,4001,21219,19081,53061,48267,29209,46123,48239
12035,Flagler,12035,19015,47081,47151,35059,22005,48211,12129,27071,31045,36121,55043,30105,22095,37035,37185,48287,38069,35028,39085
12037,Franklin,12037,37069,19187,48043,12109,48465,40119,47043,48055,30035,31043,48245,47001,5065,5055,30041,37197,41033,22023,38075
12039,Gadsden,12039,19049,48483,40071,42127,46047,37045,29035,51111,55023,22033,5047,26057,21147,21231,47181,31113,46125,36037,22063
12041,Gilchrist,12041,47159,47053,48259,5005,17007,38019,40145,17201,22045,47045,26163,5089,19013,40093,37015,19019,17111,16031,16083
12043,Glades,12043,46021,5073,20061,48113,45009,49019,1125,39025,13263,28163,45011,21037,48433,35025,5091,34001,6101,17083,8073
12045,Gulf,12045,6031,19055,37011,5135,19019,16021,47005,38067,31165,17111,22007,47171,19025,19061,19161,17007,38019,19013,48149
12047,Hamilton,12047,47031,40105,29133,2198,19141,36011,51800,35047,53009,55025,28047,19157,51105,6015,5141,51093,36027,49033,16063
